scenario,network,iteration,is_warmup,timestamp,handshake_ms,cert_transfer_ms,ttfb_ms,ttlb_ms,server_flight1_bytes,cpu_usr_s,cpu_sys_s,cpu_ms,cpu_pct_time,max_rss_kb
A,ideal,warmup-01,True,2026-06-28T16:45:30.940927+00:00,19.329309463500977,1.6148090362548828,20.465612411499023,22.83501625061035,2005,0.009597999999999995,0.0038849999999999996,13.482999999999995,29%,9404
A,ideal,warmup-02,True,2026-06-28T16:45:35.143805+00:00,3.124713897705078,1.329183578491211,3.980875015258789,5.572080612182617,2003,0.00982100000000008,0.0030170000000000474,12.838000000000127,68%,9616
A,ideal,warmup-03,True,2026-06-28T16:45:39.353694+00:00,3.1280517578125,1.3663768768310547,4.019260406494141,5.634784698486328,2004,0.008411999999999864,0.004834000000000005,13.245999999999869,62%,9328
A,ideal,warmup-04,True,2026-06-28T16:45:43.558597+00:00,3.0944347381591797,1.3561248779296875,4.048824310302734,5.695343017578125,2005,0.008445000000000036,0.00456499999999993,13.009999999999966,62%,9372
A,ideal,warmup-05,True,2026-06-28T16:45:47.756330+00:00,3.1821727752685547,1.2965202331542969,4.029273986816406,5.621194839477539,2003,0.010183999999999749,0.002739000000000047,12.922999999999796,68%,9632
A,ideal,data-001,False,2026-06-28T16:45:51.963441+00:00,3.292560577392578,1.3277530670166016,4.235029220581055,5.777835845947266,2004,0.008113999999999955,0.0050400000000001555,13.15400000000011,68%,9468
A,ideal,data-002,False,2026-06-28T16:45:56.181824+00:00,3.2792091369628906,1.3394355773925781,4.184484481811523,5.756378173828125,2003,0.010156999999999528,0.0030399999999999316,13.19699999999946,68%,9580
A,ideal,data-003,False,2026-06-28T16:46:00.387393+00:00,3.161191940307617,1.3270378112792969,4.122495651245117,5.649566650390625,2004,0.008321999999999719,0.0046879999999998034,13.009999999999522,62%,9464
A,ideal,data-004,False,2026-06-28T16:46:04.597074+00:00,3.1354427337646484,1.308441162109375,4.106998443603516,5.678415298461914,2004,0.00869300000000095,0.00418099999999999,12.87400000000094,62%,9420
A,ideal,data-005,False,2026-06-28T16:46:08.795049+00:00,3.155231475830078,1.336812973022461,4.099130630493164,5.789279937744141,2003,0.008483000000000018,0.004506000000000121,12.98900000000014,62%,9464
A,ideal,data-006,False,2026-06-28T16:46:13.003006+00:00,3.2033920288085938,1.35040283203125,4.164934158325195,5.6362152099609375,2004,0.009001999999998844,0.003950999999999816,12.95299999999866,68%,9612
A,ideal,data-007,False,2026-06-28T16:46:17.200662+00:00,2.9740333557128906,1.3885498046875,3.9110183715820312,5.418539047241211,2004,0.008203000000001737,0.0047880000000004586,12.991000000002195,68%,9412
A,ideal,data-008,False,2026-06-28T16:46:21.400031+00:00,3.172636032104492,1.352548599243164,4.112005233764648,5.612373352050781,2005,0.009066000000000685,0.003910000000000302,12.976000000000987,68%,9512
A,ideal,data-009,False,2026-06-28T16:46:25.600251+00:00,3.254413604736328,1.377105712890625,4.138708114624023,5.644321441650391,2005,0.008243000000000222,0.00468800000000158,12.931000000001802,62%,9424
A,ideal,data-010,False,2026-06-28T16:46:29.794307+00:00,3.2682418823242188,1.3813972473144531,4.044055938720703,5.715131759643555,2004,0.0074320000000014375,0.005532999999999788,12.965000000001226,62%,9608
A,ideal,data-011,False,2026-06-28T16:46:33.993569+00:00,3.47137451171875,1.3287067413330078,4.38690185546875,6.178140640258789,2004,0.007142000000001758,0.006113000000000923,13.255000000002681,64%,9416
A,ideal,data-012,False,2026-06-28T16:46:38.191694+00:00,3.1359195709228516,1.3072490692138672,4.000663757324219,5.5294036865234375,2005,0.011188000000000642,0.0020690000000005426,13.257000000001185,68%,9508
A,ideal,data-013,False,2026-06-28T16:46:42.402395+00:00,3.175497055053711,1.3051033020019531,4.338979721069336,5.90062141418457,2003,0.009285000000001986,0.004061999999999344,13.34700000000133,68%,9464
A,ideal,data-014,False,2026-06-28T16:46:46.601389+00:00,3.228902816772461,1.3642311096191406,4.164218902587891,5.62739372253418,2004,0.010193000000001007,0.0030349999999987887,13.227999999999795,68%,9528
A,ideal,data-015,False,2026-06-28T16:46:50.794236+00:00,3.188610076904297,1.3260841369628906,4.021644592285156,5.563020706176758,2004,0.011199999999998766,0.0017449999999996635,12.94499999999843,62%,9632
A,ideal,data-016,False,2026-06-28T16:46:55.000043+00:00,3.3953189849853516,1.5447139739990234,4.331350326538086,5.982398986816406,2004,0.008663000000002086,0.004270999999999248,12.934000000001333,62%,9540
A,ideal,data-017,False,2026-06-28T16:46:59.197748+00:00,3.1037330627441406,1.3396739959716797,3.9844512939453125,5.642414093017578,2004,0.010469000000000506,0.0028300000000012204,13.299000000001726,62%,9468
A,ideal,data-018,False,2026-06-28T16:47:03.410280+00:00,2.9473304748535156,1.3594627380371094,3.9985179901123047,5.440950393676758,2005,0.009133999999999531,0.004175999999999291,13.309999999998823,62%,9636
A,ideal,data-019,False,2026-06-28T16:47:07.611952+00:00,3.0982494354248047,1.3489723205566406,3.8928985595703125,5.527973175048828,2004,0.009056999999998538,0.0037289999999998713,12.78599999999841,68%,9464
A,ideal,data-020,False,2026-06-28T16:47:11.814453+00:00,3.017425537109375,1.3184547424316406,3.9293766021728516,5.492448806762695,2004,0.00869300000000095,0.004429999999999268,13.123000000000218,66%,9512
A,edge_loss0,warmup-01,True,2026-06-28T16:47:16.919312+00:00,103.8656234741211,101.72224044799805,105.35907745361328,106.81486129760742,2004,0.012302999999995734,0.0011639999999992767,13.46699999999501,2%,9392
A,edge_loss0,warmup-02,True,2026-06-28T16:47:21.522330+00:00,103.66654396057129,101.72367095947266,104.95567321777344,106.33993148803711,2004,0.008178999999998382,0.005709000000003073,13.888000000001455,2%,9516
A,edge_loss0,warmup-03,True,2026-06-28T16:47:26.117007+00:00,103.58452796936035,101.70865058898926,104.93993759155273,106.3849925994873,2003,0.009768000000001109,0.0042200000000001125,13.988000000001222,2%,9392
A,edge_loss0,warmup-04,True,2026-06-28T16:47:30.720026+00:00,103.84321212768555,101.72557830810547,105.1032543182373,106.52017593383789,2005,0.010237999999993974,0.003523000000001275,13.76099999999525,2%,9328
A,edge_loss0,warmup-05,True,2026-06-28T16:47:35.322839+00:00,104.22801971435547,101.7158031463623,105.6985855102539,107.07330703735352,2004,0.006412999999994895,0.007479000000000013,13.891999999994908,2%,9632
A,edge_loss0,data-001,False,2026-06-28T16:47:39.932757+00:00,103.83939743041992,101.72033309936523,105.07535934448242,106.47797584533691,2004,0.008487999999999829,0.0052930000000017685,13.781000000001598,2%,9568
A,edge_loss0,data-002,False,2026-06-28T16:47:44.543140+00:00,103.8661003112793,101.74202919006348,105.1328182220459,106.56237602233887,2004,0.008889000000003477,0.004711000000000354,13.600000000003831,2%,9316
A,edge_loss0,data-003,False,2026-06-28T16:47:49.143941+00:00,104.13169860839844,101.75824165344238,105.41486740112305,106.7662239074707,2005,0.00975700000000046,0.004282999999997372,14.039999999997832,2%,9328
A,edge_loss0,data-004,False,2026-06-28T16:47:53.750274+00:00,103.94024848937988,101.70841217041016,105.18908500671387,106.58025741577148,2004,0.008147000000001015,0.005341999999998848,13.488999999999862,2%,9324
A,edge_loss0,data-005,False,2026-06-28T16:47:58.336796+00:00,103.80673408508301,101.74942016601562,105.41939735412598,107.11979866027832,2004,0.0063140000000032614,0.006952999999999321,13.267000000002582,2%,9260
A,edge_loss0,data-006,False,2026-06-28T16:48:02.944192+00:00,103.9271354675293,101.68123245239258,105.33952713012695,106.67896270751953,2003,0.008347999999998024,0.005347000000000435,13.694999999998458,2%,9376
A,edge_loss0,data-007,False,2026-06-28T16:48:07.550652+00:00,104.09021377563477,101.76777839660645,105.50880432128906,106.98294639587402,2004,0.0074709999999953425,0.005871000000002624,13.341999999997967,2%,9636
A,edge_loss0,data-008,False,2026-06-28T16:48:12.164022+00:00,104.17652130126953,101.7465591430664,105.28159141540527,106.63962364196777,2003,0.009800999999995952,0.0038799999999987733,13.680999999994725,2%,9468
A,edge_loss0,data-009,False,2026-06-28T16:48:16.756876+00:00,104.04396057128906,101.75228118896484,105.19170761108398,106.67204856872559,2004,0.008373999999996329,0.004876000000002989,13.249999999999318,2%,9560
A,edge_loss0,data-010,False,2026-06-28T16:48:21.357678+00:00,104.54583168029785,101.7618179321289,106.42504692077637,108.18147659301758,2003,0.010665000000003033,0.0029940000000010514,13.659000000004085,2%,9464
A,edge_loss0,data-011,False,2026-06-28T16:48:25.967211+00:00,104.34556007385254,101.77373886108398,105.80682754516602,107.32674598693848,2003,0.011248000000001923,0.0019060000000017396,13.154000000003663,2%,9404
A,edge_loss0,data-012,False,2026-06-28T16:48:30.574714+00:00,104.0506362915039,101.77159309387207,105.7119369506836,107.31697082519531,2004,0.006371999999998934,0.007466000000000861,13.837999999999795,2%,9616
A,edge_loss0,data-013,False,2026-06-28T16:48:35.169035+00:00,104.0656566619873,101.66811943054199,105.71885108947754,107.0709228515625,2003,0.01160899999999998,0.00198999999999927,13.59899999999925,2%,9416
A,edge_loss0,data-014,False,2026-06-28T16:48:39.774039+00:00,103.76167297363281,101.73845291137695,105.21245002746582,106.73022270202637,2005,0.007954000000005124,0.005957999999999686,13.91200000000481,2%,9632
A,edge_loss0,data-015,False,2026-06-28T16:48:44.389332+00:00,103.79338264465332,101.73463821411133,105.01956939697266,106.30512237548828,2005,0.007767999999998665,0.005735999999998853,13.503999999997518,2%,9472
A,edge_loss0,data-016,False,2026-06-28T16:48:48.995223+00:00,103.91640663146973,101.76301002502441,105.29422760009766,106.76336288452148,2004,0.00935400000000186,0.004252999999998508,13.607000000000369,2%,9508
A,edge_loss0,data-017,False,2026-06-28T16:48:53.598332+00:00,103.89351844787598,101.73821449279785,105.3457260131836,106.7202091217041,2004,0.00963000000000136,0.004113000000000255,13.743000000001615,2%,9456
A,edge_loss0,data-018,False,2026-06-28T16:48:58.194358+00:00,104.00390625,101.77230834960938,105.19266128540039,106.54115676879883,2004,0.007924000000002707,0.005998999999999199,13.923000000001906,2%,9400
A,edge_loss0,data-019,False,2026-06-28T16:49:02.796927+00:00,103.61886024475098,101.73892974853516,104.76946830749512,106.0793399810791,2004,0.009798000000003526,0.0038610000000005584,13.659000000004085,2%,9520
A,edge_loss0,data-020,False,2026-06-28T16:49:07.401453+00:00,103.7442684173584,101.73916816711426,105.1335334777832,106.53138160705566,2004,0.010830999999996038,0.002964000000002187,13.794999999998225,2%,9504
A,edge,warmup-01,True,2026-06-28T16:49:12.503557+00:00,104.16579246520996,101.74298286437988,105.38291931152344,106.74190521240234,2005,0.009364000000005035,0.003745999999999583,13.110000000004618,2%,9516
A,edge,warmup-02,True,2026-06-28T16:49:17.121543+00:00,103.79409790039062,101.75943374633789,105.08990287780762,106.4462661743164,2004,0.01130200000000059,0.002674999999999983,13.977000000000572,2%,9364
A,edge,warmup-03,True,2026-06-28T16:49:21.727182+00:00,103.79242897033691,101.7618179321289,105.20339012145996,106.57262802124023,2005,0.011747999999997205,0.0018549999999990519,13.602999999996257,2%,9520
A,edge,warmup-04,True,2026-06-28T16:49:26.333727+00:00,103.86252403259277,101.72653198242188,105.17716407775879,106.3995361328125,2004,0.010092000000000212,0.003570000000003404,13.662000000003616,2%,9264
A,edge,warmup-05,True,2026-06-28T16:49:30.937481+00:00,103.90877723693848,101.75085067749023,105.25274276733398,106.65321350097656,2004,0.007944000000009055,0.006024999999993952,13.969000000003007,2%,9404
A,edge,data-001,False,2026-06-28T16:49:35.539658+00:00,104.34579849243164,101.68218612670898,105.6375503540039,107.1312427520752,2005,0.0138510000000025,0.0019729999999995584,15.824000000002059,3%,9572
A,edge,data-002,False,2026-06-28T16:49:40.144325+00:00,104.32934761047363,101.75466537475586,105.87143898010254,107.33819007873535,2004,0.010749000000004116,0.0028020000000026357,13.551000000006752,2%,9604
A,edge,data-003,False,2026-06-28T16:49:44.744541+00:00,104.54702377319336,101.73606872558594,109.1609001159668,110.75639724731445,2005,0.010519000000002166,0.0029000000000038995,13.419000000006065,2%,9320
A,edge,data-004,False,2026-06-28T16:49:49.346991+00:00,103.53946685791016,101.6228199005127,104.41207885742188,106.14752769470215,2003,0.012728999999993107,0.0008479999999977395,13.576999999990846,2%,9456
A,edge,data-005,False,2026-06-28T16:49:53.958956+00:00,103.79910469055176,101.64952278137207,105.25059700012207,106.56285285949707,2005,0.007390000000000896,0.0064339999999987185,13.823999999999614,2%,9632
A,edge,data-006,False,2026-06-28T16:49:58.568363+00:00,104.01201248168945,101.75585746765137,105.31210899353027,106.63294792175293,2005,0.0067839999999961265,0.0065930000000022915,13.376999999998418,2%,9352
A,edge,data-007,False,2026-06-28T16:50:03.172245+00:00,103.7607192993164,101.75538063049316,105.05366325378418,106.44793510437012,2003,0.009771999999998116,0.0038350000000022533,13.607000000000369,2%,9368
A,edge,data-008,False,2026-06-28T16:50:07.779300+00:00,103.95956039428711,101.72224044799805,105.3159236907959,106.80580139160156,2005,0.007631000000003496,0.005516000000000076,13.147000000003572,2%,9460
A,edge,data-009,False,2026-06-28T16:50:12.384158+00:00,103.81865501403809,101.65071487426758,105.32855987548828,106.62221908569336,2004,0.009799000000001001,0.0038630000000026143,13.662000000003616,2%,9400
A,edge,data-010,False,2026-06-28T16:50:16.989124+00:00,103.69873046875,101.74059867858887,105.06486892700195,106.47940635681152,2004,0.007915999999994483,0.0050950000000042905,13.010999999998774,2%,9424
A,edge,data-011,False,2026-06-28T16:50:21.606319+00:00,103.97934913635254,101.74155235290527,105.11255264282227,106.45437240600586,2004,0.006534999999999513,0.006693999999995981,13.228999999995494,2%,9348
A,edge,data-012,False,2026-06-28T16:50:26.218554+00:00,104.07853126525879,101.76229476928711,105.49736022949219,107.00798034667969,2003,0.006329999999991287,0.007131999999998584,13.461999999989871,2%,9540
A,edge,data-013,False,2026-06-28T16:50:30.820460+00:00,103.58166694641113,101.6232967376709,104.96258735656738,106.48965835571289,2005,0.011420999999998571,0.0024319999999988795,13.85299999999745,2%,9468
A,edge,data-014,False,2026-06-28T16:50:35.425990+00:00,103.69396209716797,101.65262222290039,105.26919364929199,106.86707496643066,2004,0.010638000000000147,0.002803000000000111,13.441000000000258,2%,9628
A,edge,data-015,False,2026-06-28T16:50:40.026981+00:00,103.98054122924805,101.6688346862793,105.20505905151367,106.85324668884277,2005,0.012707000000006019,0.001186999999994498,13.894000000000517,2%,9356
A,edge,data-016,False,2026-06-28T16:50:44.643317+00:00,103.94573211669922,101.65619850158691,104.8586368560791,106.41789436340332,2005,0.007277999999999452,0.006256000000000483,13.533999999999935,2%,9356
A,edge,data-017,False,2026-06-28T16:50:49.235274+00:00,103.60407829284668,101.74226760864258,105.06629943847656,106.49538040161133,2004,0.009142999999994572,0.004555000000003417,13.69799999999799,2%,9540
A,edge,data-018,False,2026-06-28T16:50:53.838362+00:00,103.72400283813477,101.74798965454102,105.06844520568848,106.43386840820312,2005,0.00822500000001014,0.0053810000000069635,13.606000000017104,2%,9508
A,edge,data-019,False,2026-06-28T16:50:58.438561+00:00,103.93214225769043,101.77206993103027,105.38983345031738,106.72426223754883,2004,0.007962000000006242,0.005707999999998492,13.670000000004734,2%,9396
A,edge,data-020,False,2026-06-28T16:51:03.040496+00:00,104.04324531555176,101.67908668518066,105.4227352142334,106.77814483642578,2004,0.009743999999997754,0.0038970000000020377,13.640999999999792,2%,9476
A,edge_loss3,warmup-01,True,2026-06-28T16:51:08.149525+00:00,104.0186882019043,101.75776481628418,105.18479347229004,106.8570613861084,2004,0.006962000000001467,0.006700000000002149,13.662000000003616,2%,9452
A,edge_loss3,warmup-02,True,2026-06-28T16:51:12.755781+00:00,104.03633117675781,101.78279876708984,105.41296005249023,106.8425178527832,2004,0.011742999999995618,0.0018150000000005662,13.557999999996184,2%,9396
A,edge_loss3,warmup-03,True,2026-06-28T16:51:17.777634+00:00,105.18312454223633,101.77302360534668,106.7650318145752,518.364667892456,2004,0.007949999999993906,0.005690000000001305,13.639999999995212,1%,9564
A,edge_loss3,warmup-04,True,2026-06-28T16:51:22.384022+00:00,103.91664505004883,101.7913818359375,105.30996322631836,106.74548149108887,2004,0.010729999999995243,0.002793999999994412,13.523999999989655,2%,9328
A,edge_loss3,warmup-05,True,2026-06-28T16:51:26.984826+00:00,103.71136665344238,101.69053077697754,104.96783256530762,106.38833045959473,2003,0.010343000000005986,0.00323099999999954,13.574000000005526,2%,9460
A,edge_loss3,data-001,False,2026-06-28T16:51:31.588427+00:00,103.47366333007812,101.79305076599121,104.96282577514648,106.28008842468262,2004,0.006973999999999592,0.006678999999998325,13.652999999997917,2%,9468
A,edge_loss3,data-002,False,2026-06-28T16:51:36.190098+00:00,103.71756553649902,101.75538063049316,105.19766807556152,106.61864280700684,2004,0.009728000000009729,0.003869999999999152,13.59800000000888,2%,9264
A,edge_loss3,data-003,False,2026-06-28T16:51:40.787641+00:00,103.9266586303711,101.77469253540039,105.55744171142578,106.94408416748047,2004,0.009098999999991975,0.004581999999999198,13.680999999991172,2%,9468
A,edge_loss3,data-004,False,2026-06-28T16:51:45.396686+00:00,103.97911071777344,101.75395011901855,105.78060150146484,107.22827911376953,2004,0.006832000000002836,0.00684299999999638,13.674999999999216,2%,9512
A,edge_loss3,data-005,False,2026-06-28T16:51:50.006430+00:00,103.99985313415527,101.69410705566406,105.3609848022461,106.79817199707031,2004,0.005501000000009526,0.008103999999995892,13.605000000005418,2%,9296
A,edge_loss3,data-006,False,2026-06-28T16:51:54.618944+00:00,103.973388671875,101.78947448730469,105.42154312133789,106.77814483642578,2004,0.007840000000001623,0.005829999999996005,13.669999999997628,2%,9468
A,edge_loss3,data-007,False,2026-06-28T16:51:59.347620+00:00,,,234.46941375732422,235.8384132385254,2004,0.008115000000003647,0.005501999999999896,13.617000000003543,2%,9472
A,edge_loss3,data-008,False,2026-06-28T16:52:03.952307+00:00,104.65097427368164,101.77254676818848,106.01329803466797,107.32626914978027,2005,0.006990999999999303,0.0067430000000001655,13.733999999999469,2%,9364
A,edge_loss3,data-009,False,2026-06-28T16:52:08.551020+00:00,104.0029525756836,101.77111625671387,105.65996170043945,107.03754425048828,2003,0.011706000000003769,0.001855999999996527,13.562000000000296,2%,9360
A,edge_loss3,data-010,False,2026-06-28T16:52:13.145170+00:00,103.7900447845459,101.76396369934082,104.92348670959473,106.6739559173584,2005,0.00917799999999147,0.004660000000001219,13.83799999999269,2%,9532
A,edge_loss3,data-011,False,2026-06-28T16:52:17.749450+00:00,103.91068458557129,101.77230834960938,105.42774200439453,106.7800521850586,2004,0.010810000000020636,0.002757000000002563,13.5670000000232,2%,9360
A,edge_loss3,data-012,False,2026-06-28T16:52:22.363521+00:00,103.5149097442627,101.75442695617676,104.96807098388672,106.34040832519531,2003,0.008920999999986634,0.00470200000000176,13.622999999988394,2%,9416
A,edge_loss3,data-013,False,2026-06-28T16:52:26.966537+00:00,103.84607315063477,101.6380786895752,104.98642921447754,106.68611526489258,2004,0.007810000000006312,0.005793999999994526,13.604000000000838,2%,9628
A,edge_loss3,data-014,False,2026-06-28T16:52:31.566468+00:00,104.06851768493652,101.78828239440918,105.46994209289551,106.90665245056152,2003,0.009204000000011092,0.004398999999999376,13.603000000010468,2%,9448
A,edge_loss3,data-015,False,2026-06-28T16:52:36.166795+00:00,103.89399528503418,101.78470611572266,105.25679588317871,106.52303695678711,2004,0.01083499999998594,0.0028629999999978395,13.697999999983779,2%,9304
A,edge_loss3,data-016,False,2026-06-28T16:52:40.763810+00:00,103.7144660949707,101.76777839660645,105.01956939697266,106.41074180603027,2005,0.00893499999997971,0.004679000000002986,13.613999999982695,2%,9516
A,edge_loss3,data-017,False,2026-06-28T16:52:45.357654+00:00,103.69658470153809,101.76610946655273,104.94661331176758,106.18925094604492,2003,0.012631999999996424,0.0009569999999996526,13.588999999996076,2%,9260
A,edge_loss3,data-018,False,2026-06-28T16:52:49.958166+00:00,103.68752479553223,101.77969932556152,104.84957695007324,106.24480247497559,2004,0.010941000000002532,0.002724000000000615,13.665000000003147,2%,9516
